,Value,Ticker,Name
1988-08-26,1.89,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-08-29,1.94,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-08-30,1.95,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-08-31,1.97,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-09-01,1.94,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-09-02,2.17,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-09-05,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-09-06,2.15,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-09-07,2.16,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-09-08,2.13,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-09-09,2.17,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-09-12,2.13,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-09-13,2.11,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-09-14,2.12,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-09-15,2.06,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-09-16,2.05,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-09-19,1.96,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-09-20,1.88,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-09-21,1.81,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-09-22,1.74,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-09-23,1.71,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-09-26,1.67,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-09-27,1.6,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-09-28,1.55,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-09-29,1.58,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-09-30,1.62,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-10-03,1.62,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-10-04,1.57,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-10-05,1.58,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-10-06,1.61,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-10-07,1.73,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-10-10,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-10-11,1.67,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-10-12,1.58,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-10-13,1.6,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-10-14,1.61,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-10-17,1.62,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-10-18,1.61,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-10-19,1.59,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-10-20,1.61,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-10-21,1.59,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-10-24,1.58,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-10-25,1.57,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-10-26,1.59,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-10-27,1.68,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-10-28,1.69,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-10-31,1.58,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-11-01,1.65,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-11-02,1.61,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-11-03,1.63,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-11-04,1.55,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-11-07,1.47,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-11-08,1.49,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-11-09,1.48,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-11-10,1.53,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-11-11,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-11-14,1.54,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-11-15,1.54,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-11-16,1.49,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-11-17,1.46,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-11-18,1.5,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-11-21,1.5,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-11-22,1.48,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-11-23,1.5,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-11-24,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-11-25,1.45,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-11-28,1.46,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-11-29,1.49,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-11-30,1.55,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-12-01,1.58,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-12-02,1.43,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-12-05,1.48,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-12-06,1.63,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-12-07,1.59,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-12-08,1.61,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-12-09,1.56,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-12-12,1.52,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-12-13,1.49,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-12-14,1.46,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-12-15,1.47,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-12-16,1.52,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-12-19,1.55,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-12-20,1.6,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-12-21,1.61,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-12-22,1.61,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-12-23,1.61,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-12-26,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-12-27,1.52,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-12-28,1.46,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-12-29,1.48,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1988-12-30,1.55,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-01-02,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-01-03,1.48,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-01-04,1.49,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-01-05,1.48,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-01-06,1.48,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-01-09,1.47,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-01-10,1.48,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-01-11,1.49,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-01-12,1.57,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-01-13,1.6,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-01-16,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-01-17,1.58,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-01-18,1.62,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-01-19,1.62,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-01-20,1.59,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-01-23,1.63,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-01-24,1.67,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-01-25,1.62,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-01-26,1.62,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-01-27,1.65,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-01-30,1.58,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-01-31,1.56,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-02-01,1.57,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-02-02,1.56,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-02-03,1.52,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-02-06,1.54,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-02-07,1.57,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-02-08,1.57,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-02-09,1.39,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-02-10,1.36,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-02-13,1.4,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-02-14,1.41,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-02-15,1.42,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-02-16,1.44,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-02-17,1.46,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-02-20,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-02-21,1.43,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-02-22,1.37,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-02-23,1.33,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-02-24,1.32,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-02-27,1.35,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-02-28,1.35,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-03-01,1.32,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-03-02,1.38,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-03-03,1.38,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-03-06,1.41,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-03-07,1.38,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-03-08,1.41,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-03-09,1.39,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-03-10,1.3,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-03-13,1.3,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-03-14,1.31,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-03-15,1.31,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-03-16,1.31,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-03-17,1.18,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-03-20,1.16,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-03-21,1.18,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-03-22,1.26,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-03-23,1.26,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-03-24,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-03-27,1.28,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-03-28,1.31,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-03-29,1.33,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-03-30,1.35,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-03-31,1.31,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-04-03,1.36,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-04-04,1.4,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-04-05,1.39,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-04-06,1.43,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-04-07,1.39,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-04-10,1.39,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-04-11,1.4,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-04-12,1.36,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-04-13,1.33,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-04-14,1.45,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-04-17,1.42,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-04-18,1.55,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-04-19,1.53,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-04-20,1.41,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-04-21,1.46,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-04-24,1.47,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-04-25,1.47,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-04-26,1.49,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-04-27,1.52,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-04-28,1.55,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-05-01,1.45,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-05-02,1.5,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-05-03,1.52,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-05-04,1.51,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-05-05,1.55,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-05-08,1.52,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-05-09,1.43,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-05-10,1.45,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-05-11,1.5,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-05-12,1.68,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-05-15,1.65,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-05-16,1.67,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-05-17,1.66,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-05-18,1.68,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-05-19,1.69,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-05-22,1.78,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-05-23,1.71,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-05-24,1.68,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-05-25,1.65,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-05-26,1.64,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-05-29,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-05-30,1.66,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-05-31,1.7,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-06-01,1.66,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-06-02,1.77,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-06-05,1.77,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-06-06,1.73,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-06-07,1.78,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-06-08,1.77,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-06-09,1.82,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-06-12,1.81,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-06-13,1.72,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-06-14,1.77,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-06-15,1.65,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-06-16,1.67,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-06-19,1.66,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-06-20,1.74,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-06-21,1.68,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-06-22,1.69,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-06-23,1.79,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-06-26,1.83,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-06-27,1.85,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-06-28,1.82,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-06-29,1.82,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-06-30,1.83,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-07-03,1.82,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-07-04,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-07-05,1.81,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-07-06,1.82,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-07-07,1.87,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-07-10,1.87,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-07-11,1.84,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-07-12,1.83,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-07-13,1.81,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-07-14,1.85,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-07-17,1.85,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-07-18,1.8,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-07-19,1.81,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-07-20,1.89,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-07-21,1.83,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-07-24,1.85,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-07-25,1.86,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-07-26,1.84,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-07-27,1.91,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-07-28,1.96,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-07-31,1.99,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-08-01,1.99,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-08-02,1.99,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-08-03,1.96,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-08-04,1.82,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-08-07,1.79,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-08-08,1.81,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-08-09,1.77,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-08-10,1.82,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-08-11,1.74,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-08-14,1.65,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-08-15,1.69,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-08-16,1.76,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-08-17,1.74,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-08-18,1.77,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-08-21,1.71,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-08-22,1.63,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-08-23,1.69,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-08-24,1.72,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-08-25,1.71,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-08-28,1.68,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-08-29,1.7,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-08-30,1.72,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-08-31,1.7,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-09-01,1.78,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-09-04,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-09-05,1.76,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-09-06,1.77,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-09-07,1.77,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-09-08,1.8,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-09-11,1.76,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-09-12,1.75,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-09-13,1.71,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-09-14,1.75,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-09-15,1.79,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-09-18,1.78,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-09-19,1.77,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-09-20,1.72,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-09-21,1.69,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-09-22,1.67,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-09-25,1.62,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-09-26,1.64,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-09-27,1.64,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-09-28,1.63,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-09-29,1.62,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-10-02,1.65,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-10-03,1.7,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-10-04,1.7,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-10-05,1.76,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-10-06,1.86,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-10-09,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-10-10,1.8,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-10-11,1.74,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-10-12,1.78,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-10-13,1.9,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-10-16,1.78,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-10-17,1.77,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-10-18,1.76,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-10-19,1.8,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-10-20,1.79,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-10-23,1.85,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-10-24,1.87,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-10-25,1.89,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-10-26,1.86,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-10-27,1.83,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-10-30,1.86,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-10-31,1.84,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-11-01,1.84,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-11-02,1.89,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-11-03,1.82,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-11-06,1.81,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-11-07,1.9,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-11-08,1.9,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-11-09,1.91,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-11-10,1.91,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-11-13,1.93,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-11-14,1.95,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-11-15,2.0,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-11-16,2.0,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-11-17,1.95,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-11-20,1.98,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-11-21,1.96,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-11-22,2.02,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-11-23,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-11-24,2.04,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-11-27,1.98,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-11-28,1.97,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-11-29,1.95,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-11-30,1.99,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-12-01,2.01,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-12-04,1.98,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-12-05,1.99,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-12-06,1.97,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-12-07,1.94,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-12-08,1.99,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-12-11,1.97,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-12-12,1.96,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-12-13,1.98,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-12-14,2.03,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-12-15,2.01,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-12-18,2.04,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-12-19,2.04,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-12-20,2.05,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-12-21,2.04,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-12-22,2.0,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-12-25,,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-12-26,1.89,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-12-27,1.91,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
1989-12-28,1.94,BAA10Y,Moody’s BAA Corporate Bond Yield Spread
